Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,CAS,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPO+,QPD,QPD+,OPD,QvH,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
62,25,IsmailAE,17,4,4,38,47,196,133,1.4737,20,0.4255,0.614491659829489,0.8867,149,106,1.4057,31,0.6220,-11,1.3122,--,1.5087,--,1.0475,104,0,0,21,2,A Central,2,Central,JastrzebskiS
62,25,IsmailST,16,2,7,39,34,208,142,1.4648,7,0.2917,0.466476151587624,0.9467,174,121,1.4380,24,0.6190,-17,1.2384,--,1.5657,--,0.9107,105,0,0,22,2,A Highland,2,Highland,MaddyE
62,25,JackesC,9,13,3,21,-22,64,54,1.1852,30,0.3191,1.15516232625549,0.3600,86,67,1.2836,29,0.6667,1,0.6791,--,1.0267,--,0.9858,0,1,0,4,20,R Coastal,21,Coastal,BryantK
62,25,JacobsD,7,14,4,17,-18,56,49,1.1429,25,0.2941,1.24835892274618,0.3403,74,63,1.1746,26,0.7204,-1,0.6344,--,1.0607,--,1.0145,99,1,1,3,19,E Coastal Div 1,22,Coastal,ShukanD
62,25,JacobsonC,12,10,3,24,3,120,92,1.3043,23,0.2805,1.51578362571971,0.6970,117,88,1.3295,26,0.6829,-3,0.9775,--,1.3799,--,0.9634,92,0,3,9,7,B Midland,14,Midland,MaloneM
62,25,JamesSC,7,10,8,22,-2,72,66,1.0909,23,0.2300,1.12712022428843,0.4400,74,60,1.2333,31,0.6702,-8,0.67,--,1.1102,--,0.9002,107,1,0,4,18,D Pacific Div 1,19,Pacific,Hattman
62,25,JamesT,3,19,3,6,-47,34,34,1.0000,19,0.2639,1.05375518978556,0.2576,81,59,1.3729,40,0.5789,-21,0.5215,--,0.8365,--,0.8428,119,0,3,3,16,E Coastal Div 2,30,Coastal,ShermanG
62,25,JanesD,15,6,4,33,25,63,47,1.3404,36,0.4138,1.17711511756497,0.3264,38,38,1.0000,20,0.7436,16,0.7402,--,1.07,--,1.1574,88,1,1,6,18,E Midland Div 2,4,Midland,MaloneM
62,25,JannsenJ,12,9,4,26,28,85,68,1.2500,31,0.3229,1.31209755734854,0.4928,57,47,1.2128,27,0.6667,4,0.8157,--,1.1595,--,0.9896,114,0,2,6,19,E Frontier Div 2,12,Frontier,WolfeJ
62,25,JanowitzN,10,13,2,18,-7,40,38,1.0526,20,0.2703,1.17029910706622,0.3016,47,38,1.2368,26,0.6389,-6,0.5719,--,0.9405,--,0.9092,103,2,4,2,21,E Midland Div 2,18,Midland,IracaneR
62,25,JansenL,13,10,2,28,3,88,62,1.4194,46,0.4510,1.02449987798926,0.4133,85,60,1.4167,39,0.5568,7,0.8643,--,0.9701,--,1.0078,109,1,0,7,23,E Central Div 1,9,Central,SorensonG
62,25,JapingaM,11,11,3,24,-4,139,101,1.3762,30,0.3529,1.24835892274618,0.7014,143,104,1.3750,29,0.6548,1,1.0543,--,1.3562,--,1.0077,102,0,1,14,9,B Frontier,14,Frontier,IngramB
62,25,JariwalaA,13,9,3,27,22,70,54,1.2963,34,0.3778,1.31696621065235,0.3913,48,42,1.1429,25,0.6875,9,0.7691,--,1.0788,--,1.0653,101,2,2,7,16,E Skyline Div 2,7,Skyline,SternT
62,25,JarrettP,11,11,3,22,-15,72,50,1.4400,41,0.4659,1.13137084989848,0.3788,87,61,1.4262,46,0.5446,-5,0.8447,--,0.9234,--,1.0105,96,0,3,7,21,D Highland Div 2,19,Highland,MaddyE
62,25,JastrzebskiS,9,9,7,25,-3,108,83,1.3012,32,0.3299,1.25602547744861,0.5533,111,84,1.3214,32,0.6596,0,0.8832,--,1.2129,--,0.9895,107,1,0,9,24,C Central,8,Central,JastrzebskiS
62,25,Jayakanthan,14,8,3,31,21,88,69,1.2754,37,0.3524,1.03072789813801,0.4600,67,52,1.2885,30,0.6341,7,0.8124,--,1.0941,--,0.9865,97,2,0,6,11,E Metro Div 1,6,Metro,HightowerT
62,25,JenkinsC,11,12,2,22,-13,59,48,1.2292,26,0.3333,1.35410487038486,0.3478,72,54,1.3333,30,0.6154,-4,0.6811,--,0.9632,--,0.9487,0,3,2,4,25,R Central Div 1,11,Central,JastrzebskiS
62,25,JenkinsM,11,9,5,27,5,81,64,1.2656,35,0.3500,1.1689311356962,0.4267,76,64,1.1875,27,0.7128,8,0.7767,--,1.1395,--,1.0628,100,2,0,4,23,D Seaboard Div 1,9,Seaboard,KenneyJ
62,25,JenkinsM Prime,10,11,4,23,3,67,57,1.1754,26,0.2921,1.40057131200093,0.3958,64,50,1.2800,35,0.6196,-9,0.6879,--,1.0154,--,0.9117,100,0,1,5,24,E Seaboard Div 1,14,Seaboard,KenneyJ
62,25,JenneK,9,13,3,20,-16,76,60,1.2667,28,0.3333,1.54919333848297,0.4167,92,70,1.3143,37,0.6300,-9,0.75,--,1.0467,--,0.9633,95,1,1,8,19,D Metro Div 2,19,Metro,EtterT
62,25,JenningsK,12,10,3,27,15,164,120,1.3667,17,0.2576,0.979795897113271,0.8000,149,105,1.4190,30,0.6104,-13,1.0576,--,1.4104,--,0.868,100,1,0,15,7,A Coastal,12,Coastal,CahillE
62,25,JensenE,13,9,3,29,23,95,72,1.3194,36,0.3673,1.27499019604074,0.4800,72,59,1.2203,30,0.6774,6,0.8473,--,1.1574,--,1.0447,104,0,0,9,19,E Coastal Div 2,11,Coastal,ReynaldoA
62,25,Jesse1330,10,12,3,15,5,54,40,1.3500,25,0.4032,1.54919333848297,0.3922,49,40,1.2250,28,0.6410,-3,0.7954,--,1.0332,--,1.0442,111,1,8,5,14,E Highland Div 2,28,Highland,CarrBen12
62,25,JewelsH,9,11,5,22,-11,140,105,1.3333,15,0.2308,1.67332005306815,0.7292,151,113,1.3363,22,0.7284,-7,0.96,--,1.4576,--,0.9592,105,0,1,12,4,A Metro,18,Metro,EtterT
62,25,JewettM,8,12,5,21,-18,38,34,1.1176,20,0.3030,1.19599331101808,0.2267,56,49,1.1429,24,0.7108,-4,0.5297,--,0.9375,--,1.0138,91,1,0,5,21,E Pacific Div 1,21,Pacific,JewettM
62,25,JewlalE,9,9,7,22,-12,171,118,1.4492,13,0.3421,1.84434270134376,0.8939,183,125,1.4640,23,0.5818,-10,1.236,--,1.4757,--,0.9239,97,0,3,18,3,A Pacific,17,Pacific,BruceM
62,25,JohnsonB,17,8,0,34,33,104,77,1.3506,39,0.3861,1.19733036376766,0.5133,71,57,1.2456,28,0.6706,11,0.8994,--,1.1839,--,1.0567,117,0,0,8,15,E Pacific Div 1,3,Pacific,GruenspechtJ
62,25,JohnsonBJ,15,7,3,32,23,85,61,1.3934,37,0.4253,1.47186955943793,0.4236,62,38,1.6316,40,0.4286,-3,0.8489,--,0.8522,--,0.8539,112,2,1,8,18,E Highland Div 2,6,Highland,Rebassoo
62,25,JohnsonD2,5,18,2,12,-44,25,27,0.9259,15,0.2459,0.976524449258696,0.1800,69,50,1.3800,34,0.5750,-19,0.4259,--,0.755,--,0.8209,87,1,0,2,16,E Pacific Div 1,29,Pacific,GruenspechtJ
62,25,JohnsonG,4,19,2,10,-70,38,33,1.1515,24,0.3380,1.0476640682967,0.2200,108,76,1.4211,41,0.5638,-17,0.558,--,0.7838,--,0.9018,0,0,0,2,32,R Frontier Div 1,23,Frontier,IngramB
62,25,JohnsonME,12,11,2,26,2,137,102,1.3431,30,0.3261,1.05527247666183,0.6800,135,102,1.3235,27,0.7000,3,1.0061,--,1.38,--,1.0261,104,0,0,12,14,A Corridor,8,Corridor,JohnsonW
62,25,JohnsonP,10,12,3,23,-1,158,112,1.4107,28,0.3684,1.0998181667894,0.7467,159,113,1.4071,21,0.6667,7,1.1151,--,1.4134,--,1.0351,100,0,0,16,8,A Central,15,Central,JohnsonP
62,25,JohnsonS2,8,11,6,22,-24,133,95,1.4000,38,0.4000,1.2328828005938,0.6333,157,113,1.3894,19,0.6984,19,1.0333,--,1.3317,--,1.0984,102,1,0,12,13,A Skyline,18,Skyline,SamburgM
62,25,JohnsonV,11,12,2,24,-19,103,74,1.3919,41,0.4184,1.28,0.4933,122,90,1.3556,32,0.6444,9,0.9117,--,1.1377,--,1.0628,85,1,0,10,18,B Skyline,17,Skyline,SternT
62,25,JohnsonW,13,10,2,28,-3,67,57,1.1754,25,0.2874,1.37171425595858,0.3800,70,53,1.3208,31,0.6173,-6,0.6674,--,0.9973,--,0.9047,97,1,0,5,23,D Corridor Div 2,8,Corridor,JohnsonW
62,25,JohnstonCJo,13,11,1,27,9,86,70,1.2286,35,0.3241,1.01980390271856,0.4667,77,69,1.1159,25,0.7573,10,0.7908,--,1.224,--,1.0814,103,0,0,8,24,D Pacific Div 1,10,Pacific,GruenspechtJ
62,25,JohnstonMS,4,15,6,13,-34,62,49,1.2653,33,0.3708,1.21589473228565,0.3403,96,70,1.3714,35,0.6023,-2,0.7111,--,0.9426,--,0.9731,0,2,1,5,20,R Pacific Div 1,18,Pacific,GruenspechtJ
62,25,JoinerS,8,14,3,16,-21,110,80,1.3750,26,0.3611,1.87616630392937,0.6061,131,95,1.3789,34,0.6264,-8,0.9672,--,1.2325,--,0.9875,118,0,3,9,10,B Skyline,22,Skyline,LoveB
62,25,JonesA,9,14,2,20,-19,72,57,1.2632,33,0.3548,1.24963994814506,0.3800,91,70,1.3000,30,0.6591,3,0.7348,--,1.0391,--,1.0139,0,0,0,7,20,R Pacific Div 2,14,Pacific,MuellerP
62,25,JonesB,5,15,5,15,-33,80,61,1.3115,39,0.3861,1.09836241741968,0.4067,113,79,1.4304,41,0.5591,-2,0.7928,--,0.9658,--,0.9452,98,1,0,10,22,B Corridor,25,Corridor,JonesB
62,25,JonesC,11,11,3,25,2,61,53,1.1509,25,0.2874,1.27499019604074,0.3533,59,45,1.3111,27,0.6197,-2,0.6407,--,0.973,--,0.9071,113,2,0,3,27,E Highland Div 2,13,Highland,JonesC
62,25,JonesCa,8,11,6,22,-12,72,61,1.1803,28,0.2947,1.23547561691844,0.4067,84,65,1.2923,32,0.6484,-4,0.7014,--,1.0551,--,0.9431,0,1,0,3,15,R Midland Div 2,15,Midland,MorganEM
62,25,JonesCiQa,11,11,3,24,-3,101,84,1.2024,22,0.2340,1.35292276202302,0.5833,104,80,1.3000,33,0.6633,-11,0.8173,--,1.2466,--,0.8973,101,1,1,8,12,C Highland,15,Highland,JonesCiQa
62,25,JonesJ,10,12,3,22,-17,44,35,1.2571,31,0.3924,0.848528137423857,0.2431,61,45,1.3556,35,0.5783,-4,0.6355,--,0.8214,--,0.9707,101,1,1,3,19,E Seaboard Div 2,14,Seaboard,TerpstraR
62,25,JonesM,6,15,4,15,-25,97,78,1.2436,33,0.3113,0.992773891679268,0.5417,122,92,1.3261,30,0.6739,3,0.853,--,1.2156,--,0.9852,100,1,1,8,17,B Highland,22,Highland,MaddyE
62,25,JonesRW,10,12,3,23,4,76,54,1.4074,42,0.4468,1.08369737473153,0.3600,72,50,1.4400,46,0.5306,-4,0.8068,--,0.8906,--,0.9774,93,0,0,8,15,E Metro Div 2,16,Metro,ZawistowskiS
62,25,JonesT,5,14,6,16,-27,136,104,1.3077,23,0.2674,1.15516232625549,0.6933,163,113,1.4425,33,0.5823,-10,0.9607,--,1.2756,--,0.8497,110,0,0,13,11,A Pacific,26,Pacific,MuellerP
62,25,JordanC,13,8,4,30,15,126,97,1.2990,28,0.2947,0.992773891679269,0.6467,111,87,1.2759,33,0.6857,-5,0.9414,--,1.3324,--,0.9804,104,0,0,10,15,C Pacific,6,Pacific,MuellerP
62,25,JordanG,12,9,4,28,11,159,115,1.3826,25,0.3247,0.938083151964686,0.7667,148,108,1.3704,23,0.6892,2,1.0914,--,1.4559,--,1.0139,106,1,0,15,12,A Pacific,7,Pacific,MuellerP
62,25,JoyceA,9,9,7,25,-3,56,40,1.4000,34,0.4474,1.2,0.2667,59,44,1.3409,25,0.6094,9,0.7141,--,0.8761,--,1.0568,101,3,0,4,22,E Pacific Div 1,12,Pacific,BruceM
62,25,JoyceK,9,13,3,19,-15,96,71,1.3521,28,0.3636,1.78168459610561,0.5145,111,82,1.3537,35,0.6277,-7,0.8781,--,1.1422,--,0.9913,96,0,2,9,17,C Seaboard,24,Seaboard,ParkS
62,25,JoyceR,17,4,4,38,51,94,69,1.3623,35,0.3933,1.53049011757672,0.4600,43,38,1.1316,25,0.6795,10,0.8533,--,1.1395,--,1.0728,105,1,0,9,19,E Metro Div 2,1,Metro,ZawistowskiS
62,25,JungmanN,13,5,7,33,29,115,79,1.4557,46,0.4646,1.22245654319489,0.5267,86,61,1.4098,34,0.5696,12,0.9913,--,1.0963,--,1.0342,0,2,0,9,21,R Central Div 1,6,Central,JohnsonP
62,25,KaganS,15,6,4,34,29,72,51,1.4118,40,0.4494,1.24835892274618,0.3400,43,36,1.1944,21,0.6719,19,0.7894,--,1.0119,--,1.1213,100,3,0,7,22,E Corridor Div 1,1,Corridor,BlosverenJ
62,25,KahnKS,14,7,4,32,20,146,108,1.3519,24,0.3000,1.12142766151009,0.7200,126,96,1.3125,29,0.6915,-5,1.02,--,1.4115,--,0.9915,117,0,0,13,13,B Skyline,6,Skyline,HinmanT
62,25,KahnM,9,15,1,19,-9,84,64,1.3125,41,0.3868,0.897997772825746,0.4267,93,69,1.3478,37,0.6105,4,0.8135,--,1.0372,--,0.9973,0,1,0,5,23,R Coastal,23,Coastal,BryantK
62,25,KaiserJ,11,13,1,23,-9,98,75,1.3067,40,0.3670,0.894427190999916,0.5000,107,82,1.3049,31,0.6702,9,0.867,--,1.1702,--,1.0372,102,0,0,7,24,D Central Div 2,15,Central,JohnsonP
62,25,KaleV,3,15,7,13,-35,70,54,1.2963,35,0.3804,1.18928549978548,0.3600,105,82,1.2805,29,0.6915,6,0.7404,--,1.0515,--,1.0719,93,1,0,6,27,D Highland Div 2,25,Highland,KaleV
62,25,KaltenbaughS,8,15,2,17,-23,108,87,1.2414,22,0.2472,1.44554487996741,0.6042,131,99,1.3232,29,0.6882,-7,0.8514,--,1.2924,--,0.9354,98,0,1,8,17,B Pacific,25,Pacific,PenroseB
62,25,KaneN,5,18,2,6,-41,36,27,1.3333,26,0.4262,1.01666120217111,0.2368,77,52,1.4808,33,0.5147,-7,0.663,--,0.7515,--,0.9409,0,2,6,4,9,R Midland Div 1,24,Midland,BourlaD
62,25,KangJ,5,18,2,7,-47,50,36,1.3889,32,0.4444,1.13419575030063,0.3000,97,66,1.4697,43,0.5222,-11,0.7444,--,0.8222,--,0.9666,0,2,5,3,21,R Highland,27,Highland,WestJ
62,25,KaplanC,8,17,0,16,-30,90,66,1.3636,40,0.4082,1.26111062163476,0.4400,120,83,1.4458,45,0.5455,-5,0.8482,--,0.9855,--,0.9537,0,0,0,11,26,R Frontier Div 1,17,Frontier,BraggR
62,25,KaplanP,8,14,3,19,-15,95,68,1.3971,47,0.4352,0.872696969170857,0.4533,110,79,1.3924,40,0.5876,7,0.8885,--,1.0409,--,1.0228,96,0,0,11,27,C Seaboard,25,Seaboard,TanJ
62,25,KaplanST,13,9,3,29,9,86,64,1.3438,40,0.4000,1.13419575030063,0.4267,77,64,1.2031,20,0.7436,20,0.8267,--,1.1703,--,1.1436,0,1,0,8,23,R Seaboard Div 2,7,Seaboard,TerpstraR
62,25,KardonA,6,17,2,14,-60,73,53,1.3774,37,0.4253,1.33626344707921,0.3533,133,95,1.4000,31,0.6173,6,0.7786,--,0.9706,--,1.0426,90,1,0,7,20,B Central,25,Central,LevyB
62,25,KardousP,17,6,2,35,49,125,77,1.6234,55,0.6044,1.49452333538155,0.5347,76,51,1.4902,41,0.5060,14,1.1391,--,1.0407,--,1.1104,0,3,1,11,17,R Metro Div 2,5,Metro,ZawistowskiS
62,25,KarpM,12,9,4,27,6,90,73,1.2329,31,0.3069,1.19733036376766,0.5069,84,61,1.3770,39,0.5806,-8,0.8138,--,1.0875,--,0.8875,103,1,1,7,13,D Skyline Div 1,7,Skyline,OttenbergE
62,25,KarstendickJ,18,5,2,38,63,153,113,1.3540,21,0.2800,1.02449987798926,0.7533,90,70,1.2857,31,0.6630,-10,1.0333,--,1.4163,--,0.943,127,0,0,13,3,D Coastal Div 1,2,Coastal,KarstendickJ
62,25,Kassal,12,8,5,29,11,183,130,1.4077,15,0.2778,0.632455532033676,0.8667,172,118,1.4576,31,0.5694,-16,1.1445,--,1.4361,--,0.8472,105,0,0,17,3,A Seaboard,6,Seaboard,ParkS
62,25,KatineJ,15,4,6,36,32,172,126,1.3651,14,0.2258,0.72,0.8400,140,103,1.3592,27,0.6747,-13,1.0658,--,1.5147,--,0.9005,107,0,0,13,6,A Coastal,2,Coastal,ShukanD
62,25,KatzD,12,7,6,30,22,101,73,1.3836,43,0.4175,1.19733036376766,0.4867,79,61,1.2951,28,0.6543,15,0.9042,--,1.141,--,1.0718,102,1,0,11,12,E Coastal Div 2,8,Coastal,PliskaG
62,25,KaufmanI,9,13,3,21,-28,87,72,1.2083,28,0.2857,1.33626344707921,0.4800,115,92,1.2500,15,0.8026,13,0.7657,--,1.2826,--,1.0883,92,1,0,6,17,C Central,17,Central,JohnsonP
62,25,KeatingD,10,13,2,22,-4,94,71,1.3239,39,0.3786,1.15516232625549,0.4733,98,73,1.3425,36,0.6211,3,0.8519,--,1.0944,--,0.9997,106,0,0,9,15,C Seaboard,19,Seaboard,TanJ
62,25,KeatingJC,11,10,4,26,-15,52,39,1.3333,33,0.4177,1.02293694820355,0.2600,67,48,1.3958,33,0.5658,0,0.6777,--,0.8258,--,0.9835,99,3,0,3,17,E Frontier Div 1,13,Frontier,AlexisC
62,25,KeeferB,15,9,1,31,32,94,64,1.4688,45,0.4787,1.35882302011704,0.4267,62,47,1.3191,34,0.6000,11,0.9054,--,1.0267,--,1.0787,100,3,0,8,21,E Coastal Div 1,8,Coastal,ChaneskiJ
62,25,KeeganKR,5,15,5,14,-44,46,39,1.1795,27,0.3418,1.02293694820355,0.2708,90,63,1.4286,40,0.5506,-13,0.6126,--,0.8214,--,0.8924,0,0,1,4,10,R Skyline,29,Skyline,HinmanT
62,25,KehoeB,20,1,4,44,54,106,75,1.4133,45,0.4369,1.13137084989848,0.5000,52,44,1.1818,25,0.6795,20,0.9369,--,1.1795,--,1.1164,122,3,0,11,12,E Midland Div 2,1,Midland,GarveyJ
62,25,KeithH,12,10,3,26,9,59,47,1.2553,32,0.3678,1.10706820024784,0.3264,50,45,1.1111,23,0.7160,9,0.6942,--,1.0424,--,1.0838,92,2,1,3,16,E Highland Div 2,10,Highland,CarrBen12
62,25,KellyE,21,4,0,41,92,165,110,1.5000,36,0.5000,1.35646599662505,0.7639,73,50,1.4600,39,0.5244,-3,1.2639,--,1.2883,--,1.0244,0,3,1,17,14,R Metro Div 2,2,Metro,ZawistowskiS
62,25,KellyM,17,4,4,38,36,90,65,1.3846,37,0.4157,1.46969384566991,0.4333,54,41,1.3171,33,0.5926,4,0.849,--,1.0259,--,1.0083,106,0,0,8,21,E Frontier Div 2,2,Frontier,KrizelJ
62,25,KendallDH,10,11,4,24,-1,76,62,1.2258,30,0.3191,1.33026313186527,0.4133,77,62,1.2419,25,0.6951,5,0.7324,--,1.1084,--,1.0142,93,1,0,7,21,D Frontier Div 2,15,Frontier,MudrakJ
62,25,KenkelJ,10,9,6,26,4,78,59,1.3220,41,0.3981,0.932952303175248,0.3933,74,55,1.3455,36,0.5955,5,0.7914,--,0.9888,--,0.9936,101,3,0,7,20,D Highland Div 2,12,Highland,SaundersA
62,25,KennedyB,10,8,7,27,10,78,62,1.2581,33,0.3438,1.33026313186527,0.4133,68,57,1.1930,29,0.6882,4,0.7571,--,1.1015,--,1.032,95,1,0,8,19,D Highland Div 2,9,Highland,JonesC
62,25,KennedyC,10,11,4,22,-6,105,74,1.4189,40,0.4348,1.45547243189282,0.5362,111,71,1.5634,52,0.4526,-12,0.971,--,0.9888,--,0.8874,91,2,2,9,14,D Metro Div 2,16,Metro,ArizpeAC
62,25,KennedyD,5,18,2,0,-43,30,21,1.4286,19,0.4634,1.12,0.2692,73,53,1.3774,42,0.5670,-23,0.7326,--,0.8362,--,1.0304,90,0,12,5,20,E Midland Div 1,24,Midland,BennettT
62,25,KennedyL,12,10,3,27,12,51,43,1.1860,31,0.3483,0.96,0.2867,39,33,1.1818,22,0.6615,9,0.635,--,0.9482,--,1.0098,81,1,0,5,17,E Midland Div 1,7,Midland,BourlaD
62,25,KennedyR,14,8,3,29,12,82,56,1.4643,42,0.4773,1.36469776873856,0.4058,70,57,1.2281,24,0.6962,18,0.8831,--,1.102,--,1.1735,0,3,2,7,15,R Highland,12,Highland,CraigR
62,25,KenneyJ,13,11,1,26,-12,151,110,1.3727,20,0.2941,1.4422205101856,0.7639,163,116,1.4052,27,0.6447,-7,1.058,--,1.4086,--,0.9388,107,0,1,13,6,A Seaboard,11,Seaboard,KenneyJ
62,25,KensingerD,10,12,3,23,-12,77,63,1.2222,29,0.3118,1.44554487996741,0.4200,89,69,1.2899,34,0.6495,-5,0.7318,--,1.0695,--,0.9613,92,2,0,5,25,D Skyline Div 2,12,Skyline,SternT
62,25,KentE_Ricdiculous,10,13,2,19,-3,62,55,1.1273,24,0.2697,1.2328828005938,0.4167,65,52,1.2500,27,0.6625,-3,0.6864,--,1.0792,--,0.9322,99,0,3,4,11,E Corridor Div 2,17,Corridor,ZuckermanD
62,25,KerkmannR,9,11,5,22,-12,65,53,1.2264,33,0.3474,1.03227903204512,0.3681,77,62,1.2419,30,0.6739,3,0.7155,--,1.042,--,1.0213,102,2,1,3,11,D Coastal Div 1,16,Coastal,BryantK
62,25,KerrJ,7,14,4,18,-14,48,39,1.2308,28,0.3636,1.20266371026983,0.2600,62,48,1.2917,35,0.6111,-7,0.6236,--,0.8711,--,0.9747,111,1,0,5,23,E Pacific Div 1,26,Pacific,GruenspechtJ
62,25,KesnerA,12,10,3,27,14,171,124,1.3790,17,0.2656,0.773563184232549,0.8267,157,111,1.4144,27,0.6301,-10,1.0923,--,1.4568,--,0.8957,106,0,0,15,5,A Midland,9,Midland,MorganEM
62,25,Ketteman,7,16,2,16,-61,76,61,1.2459,11,0.2075,2.17402851867219,0.4067,137,93,1.4731,39,0.5301,-28,0.6142,--,0.9368,--,0.7376,61,0,0,5,6,B Pacific,26,Pacific,Leishman
62,25,KettlerM,11,11,3,25,-12,148,103,1.4369,40,0.4301,0.908625335328044,0.6867,160,113,1.4159,26,0.6338,14,1.1168,--,1.3205,--,1.0639,97,0,0,17,15,A Seaboard,14,Seaboard,KenneyJ
62,25,KeyS,10,12,3,23,10,106,76,1.3947,44,0.4231,1.0762899237659,0.5067,96,71,1.3521,30,0.6296,14,0.9298,--,1.1363,--,1.0527,0,3,0,9,11,R Midland Div 2,13,Midland,MorganEM
62,25,KhailanyB,16,8,1,33,39,90,67,1.3433,41,0.3981,1.08517279730004,0.4467,51,41,1.2439,26,0.6438,15,0.8448,--,1.0905,--,1.0419,106,1,0,9,25,E Frontier Div 1,4,Frontier,BraggR
62,25,KhanR,12,10,3,26,20,71,61,1.1639,24,0.2697,1.44443760682142,0.4236,51,44,1.1591,24,0.6923,0,0.6933,--,1.1159,--,0.962,96,1,1,6,12,E Midland Div 2,9,Midland,MaloneM
62,25,KibsgardE,5,17,3,13,-66,64,61,1.0492,18,0.1978,1.35882302011704,0.4067,130,87,1.4943,51,0.5049,-33,0.6045,--,0.9116,--,0.7027,98,0,0,1,14,C Highland,24,Highland,AastorpH
62,25,KilleenT,9,13,3,21,-14,83,58,1.4310,46,0.4600,1.08517279730004,0.3867,97,68,1.4265,39,0.5568,7,0.8467,--,0.9435,--,1.0168,101,3,0,8,23,C Midland,14,Midland,IracaneR
62,25,KimmelB,5,13,7,16,-21,23,22,1.0455,15,0.3000,0.951630180269626,0.1528,44,33,1.3333,30,0.5775,-15,0.4528,--,0.7303,--,0.8775,79,2,1,1,19,E Highland Div 2,27,Highland,WestJ
62,25,KingAsTheThinga,16,6,3,35,36,174,119,1.4622,29,0.4328,0.949947366963033,0.7933,138,103,1.3398,25,0.6988,4,1.2261,--,1.4921,--,1.1316,103,0,0,19,9,A Midland,2,Midland,MorganEM
62,25,KingB,14,5,6,34,25,102,78,1.3077,35,0.3500,1.17711511756497,0.5200,77,62,1.2419,29,0.6778,6,0.87,--,1.1978,--,1.0278,111,2,0,8,14,D Seaboard Div 2,2,Seaboard,TanJ
62,25,KingJ2,13,6,6,32,4,50,42,1.1905,32,0.3556,0.881816307401944,0.2800,46,43,1.0698,22,0.7284,10,0.6356,--,1.0084,--,1.084,90,2,0,3,27,E Corridor Div 1,4,Corridor,LoveA
62,25,KingM,7,12,6,20,-17,78,66,1.1818,26,0.2766,1.35292276202302,0.4400,95,67,1.4179,35,0.5679,-9,0.7166,--,1.0079,--,0.8445,93,2,0,6,21,E Coastal Div 1,20,Coastal,KingM
62,25,KingM2,9,13,3,16,-8,75,58,1.2931,31,0.3605,1.4891608375189,0.4833,83,60,1.3833,37,0.5795,-6,0.8438,--,1.0628,--,0.94,110,0,5,5,19,E Coastal Div 1,25,Coastal,HalpinM
62,25,KirbyJ,14,7,4,32,42,168,114,1.4737,38,0.4634,0.752595508889071,0.7600,126,97,1.2990,15,0.7826,23,1.2234,--,1.5426,--,1.246,102,1,0,17,6,A Coastal,4,Coastal,ChaneskiJ
62,25,KirbyT,13,8,4,29,20,73,60,1.2167,31,0.3229,1.2,0.4167,53,49,1.0816,21,0.7470,10,0.7396,--,1.1637,--,1.0699,113,1,1,8,21,E Metro Div 1,8,Metro,McClaryT
62,25,KirschA,15,7,3,33,19,131,99,1.3232,22,0.2785,1.45547243189282,0.6600,112,87,1.2874,31,0.6869,-9,0.9385,--,1.3469,--,0.9654,103,0,0,12,10,B Metro,2,Metro,ArizpeAC
62,25,KirschnerJ,11,10,4,24,-5,42,37,1.1351,25,0.3247,0.943186089804128,0.2681,47,45,1.0444,20,0.7531,5,0.5928,--,1.0212,--,1.0778,80,1,2,2,20,E Corridor Div 2,14,Corridor,RafalA
62,25,KirschR,9,12,4,20,-8,74,60,1.2333,27,0.3140,1.46969384566991,0.4348,82,67,1.2239,31,0.6869,-4,0.7488,--,1.1217,--,1.0009,104,1,2,5,14,D Metro Div 2,18,Metro,ArizpeAC
62,25,KiserM,6,9,10,20,-19,83,70,1.1857,23,0.2556,1.4422205101856,0.5072,102,77,1.3247,37,0.6337,-14,0.7628,--,1.1409,--,0.8893,94,1,2,5,18,B Midland,20,Midland,BennettT
62,25,KitsonR,8,15,2,14,-25,47,36,1.3056,31,0.4079,0.98305645819556,0.2857,72,47,1.5319,40,0.4805,-9,0.6936,--,0.7662,--,0.8884,0,3,4,4,12,R Metro Div 2,21,Metro,ZawistowskiS
62,25,KlannJ,10,11,4,24,13,122,90,1.3556,33,0.3587,1.29614813968157,0.6000,109,88,1.2386,29,0.7212,4,0.9587,--,1.3212,--,1.0799,104,0,0,10,15,C Central,10,Central,SorensonG
62,25,KleinE,15,10,0,30,26,144,110,1.3091,20,0.2439,1.05830052442584,0.7333,118,92,1.2826,25,0.7222,-5,0.9772,--,1.4555,--,0.9661,106,2,0,7,6,B Coastal,5,Coastal,ReynaldoA
62,25,KleinfeldA,14,7,4,32,36,92,66,1.3939,42,0.4286,1.22898331965898,0.4400,56,47,1.1915,22,0.6986,20,0.8686,--,1.1386,--,1.1272,0,3,0,8,19,R Corridor Div 1,6,Corridor,BlosverenJ
62,25,KleingeldJ,13,10,2,26,1,42,38,1.1053,25,0.3125,0.943186089804128,0.2754,41,42,0.9762,18,0.7750,7,0.5879,--,1.0504,--,1.0875,100,1,2,2,22,E Corridor Div 2,10,Corridor,ZuckermanD
